ArtistName,Ranking,SongName,URL,Year
中山優馬,72,がらすの・魔法・,/song/124031/,2012
渡辺麻友,73,大人ジェリービーンズ,/song/132305/,2012
BUMP OF CHICKEN,74,firefly,/song/135150/,2012
AKB48,75,上からマリコ,/song/122832/,2012
ももいろクローバーZ,76,Z女戦争,/song/130824/,2012
三代目 J Soul Brothers,77,Powder Snow ～永遠に終わらない冬～,/song/137080/,2012
Perfume,78,Spending all my time,/song/133994/,2012
水樹奈々,79,BRIGHT STREAM,/song/133228/,2012
HALLOWEEN JUNKY ORCHESTRA,80,HALLOWEEN PARTY,/song/136866/,2012
フレンチ・キス,81,ロマンス・プライバシー,/song/132544/,2012
L’Arc～en～Ciel,82,CHASE,,2012
氷川きよし,83,最後と決めた女だから,/song/134968/,2012
ももいろクローバーZ,84,サラバ、愛しき悲しみたちよ,/song/138312/,2012
板野友美,85,10年後の君へ,/song/128709/,2012
SUPER☆GiRLS,86,プリプリ■SUMMERキッス,,2012
EXILE ATSUSHI,87,MELROSE ～愛さない約束～,/song/138777/,2012
SDN48,88,負け惜しみコングラチュレーション,/song/126674/,2012
モーニング娘。,89,ワクテカ Take a chance,/song/136220/,2012
GENERATIONS,90,BRAVE IT OUT,/song/138112/,2012
LiSA,91,crossing field,/song/133622/,2012
少女時代,92,Oh!,/song/135325/,2012
指原莉乃 with アンリレ,93,意気地なしマスカレード,/song/136449/,2012
安室奈美恵,94,Sit! Stay! Wait! Down!,/song/122114/,2012
安室奈美恵,94,Love Story,/song/122113/,2012
ももいろクローバーZ,95,猛烈宇宙交響曲・第七楽章「無限の愛」,/song/126641/,2012
ONE OK ROCK,96,The Beginning,/song/133897/,2012
五木ひろし,97,夜明けのブルース,/song/128832/,2012
渡り廊下走り隊7,98,少年よ 嘘をつけ!,,2012
ACE OF SPADES,99,WILD TRIBE,/song/132194/,2012
UVERworld,100,THE OVER,/song/133667/,2012
AKB48,1,さよならクロール,/song/146280/,2013
AKB48,2,恋するフォーチュンクッキー ,,2013
AKB48,3,ハート・エレキ,/song/154283/,2013
AKB48,4,So long !,,2013
EXILE,5,EXILE PRIDE ～こんな世界を愛するため～,/song/144053/,2013
SKE48,7,チョコの奴隷,/song/141072/,2013
SKE48,8,美しい稲妻,/song/149431/,2013
NMB48,9,僕らのユリイカ,/song/147813/,2013
嵐,10,Endless Game,/song/147138/,2013
SKE48,11,賛成カワイイ!,,2013
NMB48,12,カモネギックス,/song/153010/,2013
乃木坂46,13,ガールズルール,/song/148420/,2013
乃木坂46,14,バレッタ,/song/155753/,2013
SMAP,15,Joy!!,/song/146375/,2013
Kis-My-Ft2,16,My Resistance -タシカナモノ-,/song/141336/,2013
Kis-My-Ft2,16,運命Girl,/song/141335/,2013
サザンオールスターズ,17,ピースとハイライト,/song/150317/,2013
関ジャニ∞,18,へそ曲がり,/song/145341/,2013
関ジャニ∞,18,ここにしかない景色,/song/145340/,2013
Kis-My-Ft2,19,キミとのキセキ,/song/150769/,2013
Kis-My-Ft2,20,SNOW DOMEの約束,/song/154719/,2013
Kis-My-Ft2,20,Luv Sick,/song/154718/,2013
乃木坂46,21,制服のマネキン,/song/139349/,2013
乃木坂46,22,君の名は希望,/song/143045/,2013
HKT48,23,メロンジュース,/song/151534/,2013
HKT48,24,スキ!スキ!スキップ!,,2013
EXILE TRIBE(三代目 J Soul Brothers VS GENERATIONS),25,BURNING UP,,2013
関ジャニ∞,26,涙の答え,/song/147683/,2013
Kis-My-Ft2,27,S.O.S(Smile On Smile),,2013
Kis-My-Ft2,27,キ・ス・ウ・マ・イ ～KISS YOUR MIND～,/song/144006/,2013
Hey!Say!JUMP,28,Come On A My House,/song/148719/,2013
SMAP,29,Mistake!,/song/142391/,2013
SMAP,29,Battery,/song/142390/,2013
山田涼介,31,ミステリー ヴァージン,/song/140145/,2013
KinKi Kids,32,まだ涙にならない悲しみが,/song/154074/,2013
KinKi Kids,32,恋は匂へと散りぬるを,/song/154073/,2013
関ジャニ∞,33,ココロ空モヨウ,/song/156234/,2013
ゴールデンボンバー,34,Dance My Generation,/song/139502/,2013
T.M.Revolution×水樹奈々,35,Preserved Roses,/song/145087/,2013
KAT-TUN,36,EXPOSE,/song/141464/,2013
Sexy Zone,37,Real Sexy!,/song/145887/,2013
Sexy Zone,37,BAD BOYS,/song/145886/,2013
Sexy Zone,38,バィバィDuバィ～See you again～,,2013
Sexy Zone,38,A MY GIRL FRIEND,/song/153310/,2013
天野春子(小泉今日子),39,潮騒のメモリー,/song/150206/,2013
東方神起,40,OCEAN,/song/147955/,2013
モーニング娘。,41,わがまま 気のまま 愛のジョーク,/song/151570/,2013
モーニング娘。,41,愛の軍団,/song/151569/,2013
東方神起,42,Catch Me -If you wanna-,/song/140613/,2013
福山雅治,43,誕生日には真白な百合を,/song/141382/,2013
福山雅治,43,Get the groove,/song/144971/,2013
2PM,44,GIVE ME LOVE,/song/145200/,2013
KAT-TUN,45,FACE to Face,/song/146364/,2013
NEWS,46,ポコポンペコーリャ,/song/139484/,2013
NEWS,46,WORLD QUEST,/song/139485/,2013
東方神起,47,SCREAM,/song/151835/,2013
AKB48,48,永遠プレッシャー,/song/139026/,2013
山下智久,49,SUMMER NUDE ’13,,2013
Not yet,50,ヒリヒリの花,/song/152787/,2013
柏木由紀,51,ショートケーキ,/song/141504/,2013
赤西仁,52,HEY WHAT’S UP?,,2013
EXILE,53,Flower Song,/song/147693/,2013
2PM,54,Winter Games,/song/153686/,2013
SEKAI NO OWARI,55,RPG,/song/145480/,2013
SHINee,55,Boys Meet U,/song/150638/,2013
東方神起,57,Very Merry Xmas,/song/155789/,2013
キム・ヒョンジュン,58,TONIGHT,/song/147452/,2013
水樹奈々×T.M.Revolution,59,革命デュアリズム,/song/154086/,2013
山下智久,60,怪・セラ・セラ,/song/143519/,2013
三代目 J Soul Brothers from EXILE TRIBE,61,SO RIGHT,/song/156207/,2013
GENERATIONS from EXILE TRIBE,62,HOT SHOT,/song/153016/,2013
堂本剛,63,瞬き,/song/152296/,2013
EXILE TAKAHIRO,64,一千一秒,/song/147025/,2013
テゴマス,65,猫中毒,/song/146826/,2013
モーニング娘。,66,ブレインストーミング,/song/145186/,2013
モーニング娘。,66,君さえ居れば何も要らない,/song/145185/,2013
超新星,67,WINNER,/song/150610/,2013
モーニング娘。,68,Help me!!,/song/140619/,2013
高橋みなみ,69,Jane Doe,/song/144440/,2013
桑田佳祐,70,Yin Yang,,2013
桑田佳祐,70,涙をぶっとばせ!!,/song/143160/,2013
桑田佳祐,70,おいしい秘密,/song/143159/,2013
福田こうへい,71,南部蝉しぐれ,/song/137140/,2013
堀田家BAND,72,サヨナラ☆ありがとう,/song/154792/,2013
E-girls,73,ごめんなさいのKissing You,/song/152810/,2013
THE SECOND from EXILE,74,SURVIVORS feat.DJ MAKIDAI from EXILE,,2013
THE SECOND from EXILE,74,プライド,/song/150455/,2013
EXILE,75,No Limit,/song/151773/,2013
花は咲くプロジェクト,76,花は咲く,/song/127861/,2013
Perfume,77,未来のミュージアム,/song/142389/,2013
GENERATIONS from EXILE TRIBE,78,Love You More,/song/145982/,2013
ももいろクローバーZ,79,GOUNN,/song/154663/,2013
UVERworld,80,Fight For Liberty,/song/150787/,2013
UVERworld,80,Wizard CLUB,/song/150786/,2013
SUPER☆GiRLS,81,常夏ハイタッチ,/song/147748/,2013
GENERATIONS from EXILE TRIBE,82,ANIMAL,/song/140865/,2013
氷川きよし,83,しぐれの港,/song/141648/,2013
水樹奈々,84,Vitalization,/song/150148/,2013
渡辺麻友,85,ラッパ練習中,/song/148689/,2013
Acid Black Cherry,86,Greed Greed Greed,/song/150313/,2013
三代目 J Soul Brothers from EXILE TRIBE,87,冬物語,/song/153871/,2013
三代目 J Soul Brothers from EXILE TRIBE,88,SPARK,/song/144929/,2013
前田敦子,89,タイムマシンなんていらない,/song/152085/,2013
KARA,90,バイバイ ハッピーデイズ!,,2013
テゴマス,91,サヨナラにさよなら,/song/143018/,2013
Perfume,92,Magic of Love,/song/146565/,2013
ノースリーブス,93,キリギリス人,/song/140000/,2013
ST☆RISH,94,マジLOVE2000%,/song/145646/,2013
SUPER JUNIOR-K.R.Y.,95,Promise You,/song/143408/,2013
柏木由紀,96,Birthday wedding,/song/153760/,2013
KARA,97,サンキュー サマーラブ,/song/149631/,2013
氷川きよし,98,満天の瞳,,2013
コブクロ,99,One Song From Two Hearts,/song/149714/,2013
コブクロ,99,ダイヤモンド,/song/149713/,2013
e-girls,100,クルクル,/song/155241/,2013
AKB48,1,ラブラドール・レトリバー,/song/163977/,2014
AKB48,2,希望的リフレイン,/song/174604/,2014
AKB48,3,前しか向かねえ,/song/160076/,2014
AKB48,4,鈴懸の木の道で「君の微笑みを夢に見る」と言ってしまったら僕たちの関係はどう変わってしまうのか、僕なりに何日か考えた上でのやや気恥ずかしい結論のようなもの,/song/156547/,2014
AKB48,5,心のプラカード,/song/168813/,2014
嵐,6,GUTS!,/song/163264/,2014
嵐,7,Bittersweet,/song/159255/,2014
乃木坂46,8,何度目の青空か?,,2014
EXILE TRIBE,9,THE REVOLUTION,/song/168787/,2014
乃木坂46,10,気づいたら片想い,/song/161733/,2014
乃木坂46,11,夏のFree&Easy;,,2014
嵐,12,誰も知らない,/song/164600/,2014
SKE48,13,未来とは?,,2014
SKE48,14,不器用太陽,/song/167717/,2014
NMB48,15,高嶺の林檎,/song/161655/,2014
NMB48,16,らしくない,/song/173291/,2014
関ジャニ∞,17,キング オブ 男!,,2014
Sexy Zone,18,君にHITOMEBORE,/song/174111/,2014
HKT48,19,桜、みんなで食べた,/song/160678/,2014
関ジャニ∞,20,言ったじゃないか,/song/171982/,2014
関ジャニ∞,20,CloveR,/song/171981/,2014
HKT48,21,控えめI love you!,,2014
ジャニーズWEST,22,ええじゃないか,/song/162989/,2014
Kis-My-Ft2,23,Another Future,/song/168164/,2014
関ジャニ∞,24,ひびき,/song/157941/,2014
SMAP,25,シャレオツ,/song/156784/,2014
SMAP,25,ハロー,/song/156783/,2014
Kis-My-Ft2,26,光のシグナル,/song/160532/,2014
エイトレンジャー,27,ER2,/song/167283/,2014
Hey!Say!JUMP,28,AinoArika,/song/158972/,2014
Hey!Say!JUMP,28,愛すればもっとハッピーライフ,/song/158971/,2014
Hey!Say!JUMP,29,ウィークエンダー,/song/169543/,2014
Hey!Say!JUMP,29,明日へのYELL,/song/169542/,2014
三代目 J Soul Brothers from EXILE TRIBE,30,R.Y.U.S.E.I.,/song/165885/,2014
関ジャニ∞,31,オモイダマ,/song/166539/,2014
舞祭組,32,棚からぼたもち,/song/156169/,2014
関ジャニ∞,33,がむしゃら行進曲,/song/175601/,2014
NEWS,34,ONE -for the win-,/song/165324/,2014
Hey!Say!JUMP,35,Ride With Me,/song/157479/,2014
ゴールデンボンバー,36,101回目の呪い,/song/158234/,2014
EXILE,37,NEW HORIZON,/song/167348/,2014
Sexy Zone,38,King&Queen;&Joker;,,2014
SMAP,39,Yes we are,/song/162349/,2014
SMAP,39,ココカラ,/song/162348/,2014
KinKi Kids,40,鍵のない箱,/song/173951/,2014
SMAP,41,Top Of The World,/song/167047/,2014
SMAP,41,Amazing Discovery,/song/167046/,2014
モーニング娘。'14,42,笑顔の君は太陽さ,/song/158595/,2014
モーニング娘。'14,42,君の代わりは居やしない,/song/158594/,2014
モーニング娘。'14,42,What is LOVE?,/song/158593/,2014
KAT-TUN,43,In Fact,/song/164959/,2014
Mr.Children,44,足音 ～Be Strong,/song/173966/,2014
三代目 J Soul Brothers from EXILE TRIBE,45,C.O.S.M.O.S.～秋桜～,,2014
Sexy Zone,46,男 never give up,/song/171207/,2014
モーニング娘。'14,47,TIKI BUN,/song/171729/,2014
モーニング娘。'14,47,見返り美人,/song/171727/,2014
東方神起,48,Sweat,/song/165345/,2014
東方神起,48,Answer,/song/165344/,2014
SEKAI NO OWARI,49,スノーマジックファンタジー,/song/158344/,2014
キング・クリームソーダ,50,ゲラゲラポーのうた,/song/163310/,2014
サザンオールスターズ,51,東京VICTORY,/song/169169/,2014
モーニング娘。'14,52,時空を超え 宇宙を超え,/song/162607/,2014
モーニング娘。'14,52,Password is 0,/song/162606/,2014
ジャニーズWEST,53,ジパング・おおきに大作戦,/song/171592/,2014
ジャニーズWEST,53,夢を抱きしめて,/song/171591/,2014
舞祭組,54,てぃーてぃーてぃーてれって てれてぃてぃてぃ ～だれのケツ～,/song/167261/,2014
三代目 J Soul Brothers from EXILE TRIBE,55,S.A.K.U.R.A.,/song/161604/,2014
東方神起,56,Hide & Seek,/song/158976/,2014
東方神起,56,Something,/song/158975/,2014
SEKAI NO OWARI,57,Dragon Night,/song/171944/,2014
福田こうへい,58,南部蝉しぐれ,/song/137140/,2014
東方神起,59,Time Works Wonders,/song/173285/,2014
SEKAI NO OWARI,60,炎と森のカーニバル,/song/162361/,2014
2PM,61,ミダレテミナ,/song/170149/,2014
V6,62,Sky’s The Limit,,2014
福田こうへい,63,峠越え,/song/161950/,2014
μ’s,64,それは僕たちの奇跡,,2014
μ’s,65,タカラモノズ,,2014
μ’s,65,Paradise Live,,2014
乃木坂46,66,バレッタ,/song/155753/,2014
GENERATIONS from EXILE TRIBE,67,NEVER LET YOU GO,/song/162523/,2014
氷川きよし,68,大利根ながれ月,/song/158734/,2014
キング・クリームソーダ,69,祭り囃子でゲラゲラポー,/song/173148/,2014
キング・クリームソーダ,69,初恋峠でゲラゲラポー,/song/173147/,2014
Perfume,70,Cling Cling,/song/166965/,2014
Dream5+ブリー隊長,71,ダン・ダン ドゥビ・ズバー!,,2014
ももいろクローバーZ,72,泣いてもいいんだよ,/song/163588/,2014
キム・ヒョンジュン,73,HOT SUN,/song/165967/,2014
ONE OK ROCK,74,Mighty Long Fall,/song/167565/,2014
ONE OK ROCK,74,Decision,/song/167564/,2014
氷川きよし,75,ちょいときまぐれ渡り鳥,/song/169807/,2014
Berryz工房,76,ロマンスを語って,/song/173423/,2014
Berryz工房,76,永久の歌,/song/173422/,2014
Acid Black Cherry,77,INCUBUS,/song/172213/,2014
SUPER JUNIOR,78,Blue World,/song/156676/,2014
E-girls,79,Diamond Only,/song/159915/,2014
Acid Black Cherry,80,君がいない、あの日から…,/song/160896/,2014
SKE48,81,賛成カワイイ!,,2014
E-girls,82,Highschool love,/song/169143/,2014
V6,83,涙のアトが消える頃,/song/168806/,2014
UVERworld,84,ナノ・セカンド,/song/157175/,2014
ゴールデンボンバー,85,ローラの傷だらけ,/song/168910/,2014
EXILE TAKAHIRO,86,Love Story,/song/160079/,2014
AKB48,87,恋するフォーチュンクッキー ,,2014
関ジャニ∞,88,ココロ空モヨウ,/song/156234/,2014
℃-ute,89,心の叫びを歌にしてみた,/song/160585/,2014
℃-ute,89,Love take it all,/song/160584/,2014
安室奈美恵,90,TSUKI,/song/157749/,2014
水森かおり,91,島根恋旅,/song/162358/,2014
EXILE SHOKICHI,92,BACK TO THE FUTURE,/song/165001/,2014
ももいろクローバーZ,93,MOON PRIDE,/song/167554/,2014
μ’s,94,Dancing stars on me!,,2014
星空凛(飯田里穂)・西木野真姫(Pile)・小泉花陽(久保ユリカ)・絢瀬絵里(南條愛乃)・東條希(楠田亜衣奈)・矢澤にこ(徳井青空),94,Love wing bell,/song/165343/,2014
μ's,95,どんなときもずっと,/song/163671/,2014
島倉千代子,96,からたちの小径,/song/156785/,2014
μ’s,97,「KiRa-KiRa Sensation!」,,2014
μ’s,97,「Happy maker!」,,2014
私立恵比寿中学,98,ハイタテキ!,,2014
℃-ute,99,I miss you,/song/174147/,2014
℃-ute,99,THE FUTURE,/song/174146/,2014
E-girls,100,E.G.Anthem -WE ARE VENUS-,,2014
AKB48,1,僕たちは戦わない,/song/186185/,2015
AKB48,2,ハロウィン・ナイト,/song/192807/,2015
AKB48,3,Green Flash,/song/180733/,2015
AKB48,4,唇にBe My Baby,/song/198806/,2015
SKE48,5,コケティッシュ渋滞中,/song/183085/,2015
乃木坂46,6,今、話したい誰かがいる,/song/196367/,2015
乃木坂46,7,太陽ノック,/song/190383/,2015
乃木坂46,8,命は美しい,/song/182275/,2015
嵐,9,青空の下、キミのとなり,/song/185797/,2015
NMB48,10,Don’t look back!,,2015
嵐,11,Sakura,/song/180964/,2015
嵐,12,愛を叫べ,/song/193557/,2015
Kis-My-Ft2,13,Thank youじゃん!,,2015
SKE48,14,前のめり,/song/192028/,2015
三代目 J Soul Brothers from EXILE TRIBE,15,starting over,/song/184061/,2015
SKE48,16,12月のカンガルー,/song/176168/,2015
NMB48,17,ドリアン少年,/song/189824/,2015
NMB48,18,Must be now,/song/194686/,2015
Kis-My-Ft2,19,Kiss魂,/song/182792/,2015
HKT48,20,12秒,/song/184455/,2015
関ジャニ∞,21,前向きスクリーム!,,2015
HKT48 feat.氣志團,22,しぇからしか!,,2015
三代目 J Soul Brothers from EXILE TRIBE,23,O.R.I.O.N.,/song/175204/,2015
三代目 J Soul Brothers from EXILE TRIBE,24,Summer Madness,,2015
Hey!Say!JUMP,25,キミアトラクション,/song/195997/,2015
ラブ・クレッシェンド,26,コップの中の木漏れ日,/song/198249/,2015
Kis-My-Ft2,27,AAO,/song/195422/,2015
BUMP OF CHICKEN,28,"Hello,world!",/song/184429/,2015
BUMP OF CHICKEN,28,コロニー,/song/184428/,2015
Kis-My-Ft2,29,最後もやっぱり君,/song/197230/,2015
KAT-TUN,30,Dead or Alive,/song/178459/,2015
三代目 J Soul Brothers from EXILE TRIBE,31,Unfair World,/song/192689/,2015
B’z,32,RED,,2015
福山雅治,33,I am a HERO,/song/192519/,2015
EXO,34,Love Me Right ～romantic universe～,/song/196559/,2015
SMAP,35,華麗なる逆襲,/song/180320/,2015
SMAP,35,ユーモアしちゃうよ,/song/180319/,2015
関ジャニ∞,36,強く 強く 強く,/song/187374/,2015
B’z,37,有頂天,,2015
Hey!Say!JUMP,38,Chau#,/song/185489/,2015
Hey!Say!JUMP,38,我 I Need You,/song/185488/,2015
KinKi Kids,39,夢を見れば傷つくこともある,/song/197823/,2015
SMAP,40,Otherside,/song/193666/,2015
SMAP,40,愛が止まるまでは,/song/193665/,2015
KAT-TUN,41,KISS KISS KISS,/song/181863/,2015
東方神起,42,サクラミチ,/song/180556/,2015
GENERATIONS from EXILE TRIBE,43,ALL FOR YOU,/song/193788/,2015
関ジャニ∞,44,侍唄(さむらいソング),/song/198646/,2015
NEWS,45,KAGUYA,/song/177480/,2015
JYJ,46,WAKE ME TONIGHT,/song/181029/,2015
舞祭組,47,やっちゃった!!,,2015
モーニング娘。'15,48,Oh my wish!,/song/192218/,2015
モーニング娘。'15,48,スカッとMy Heart,/song/192217/,2015
モーニング娘。'15,48,今すぐ飛び込む勇気,/song/192216/,2015
仮面女子,49,元気種☆,/song/177445/,2015
2PM,50,HIGHER,/song/196011/,2015
三代目 J Soul Brothers from EXILE TRIBE,51,STORM RIDERS feat.SLASH,/song/184063/,2015
NEWS,52,チュムチュム,/song/188750/,2015
SHINee,53,Your Number,/song/181745/,2015
Sexy Zone,54,Cha-Cha-Cha チャンピオン,,2015
μ's,55,Angelic Angel,/song/189313/,2015
星空凛(飯田里穂)・西木野真姫(Pile)・小泉花陽(久保ユリカ),55,"Hello,星を数えて",/song/189312/,2015
EXILE,56,Ki・mi・ni・mu・chu,/song/198876/,2015
μ's,57,SUNNY DAY SONG,/song/189764/,2015
絢瀬絵里(南條愛乃)・東條希(楠田亜衣奈)・矢澤にこ(徳井青空),57,？←HEARTBEAT,/song/189763/,2015
μ's,58,僕たちはひとつの光,/song/190197/,2015
高坂穂乃果(新田恵海)・南ことり(内田彩)・園田海未(三森すずこ),58,Future style,/song/190196/,2015
渋谷すばる,59,記憶,/song/180046/,2015
渋谷すばる,59,ココロオドレバ,/song/180045/,2015
ジャニーズWEST,60,バリ ハピ,/song/191040/,2015
2PM,61,Guilty Love,/song/178654/,2015
ジャニーズWEST,62,ズンドコ パラダイス,/song/179506/,2015
モーニング娘。'15,63,青春小僧が泣いている,/song/183912/,2015
モーニング娘。'15,63,夕暮れは雨上がり,/song/183911/,2015
モーニング娘。'15,63,イマココカラ,/song/181872/,2015
V6,64,Timeless,/song/185345/,2015
EXILE,65,24karats GOLD SOUL,/song/191361/,2015
SEKAI NO OWARI,66,ANTI-HERO,/song/191042/,2015
防弾少年団,67,I NEED U(Japanese Ver.),,2015
"BiBi～絢瀬絵里(南條愛乃),西木野真姫(Pile),矢澤にこ(徳井青空)from μ’s～",68,冬がくれた予感,,2015
μ’s,69,HEART to HEART!,,2015
UNISON SQUARE GARDEN,71,シュガーソングとビターステップ,/song/186190/,2015
SEKAI NO OWARI,72,SOS,/song/194596/,2015
SEKAI NO OWARI,72,プレゼント,/song/194595/,2015
SUPER☆GiRLS,73,イッチャって♪ ヤッチャって♪,/song/192494/,2015
CROSS GENE,74,sHi-tai!,,2015
CROSS GENE,74,Love & Peace,/song/195168/,2015
A.B.C-Z,75,Moonlight walker,/song/194727/,2015
星野源,76,SUN,/song/186593/,2015
ももいろクローバーZ,77,青春賦,/song/181196/,2015
GENERATIONS from EXILE TRIBE,78,Hard Knock Days,/song/191453/,2015
Perfume,79,STAR TRAIN,/song/196485/,2015
私立恵比寿中学,81,スーパーヒーロー,/song/195998/,2015
三山ひろし,82,お岩木山,/song/179447/,2015
防弾少年団,83,FOR YOU,,2015
ももいろクローバーZ vs KISS,84,夢の浮世に咲いてみな,/song/178714/,2015
EXILE,85,情熱の花,/song/181053/,2015
℃-ute,87,嵐を起こすんだ Exciting Fight!,,2015
℃-ute,87,ありがとう～無限のエール～,/song/196348/,2015
Perfume,88,Relax In The City,/song/185085/,2015
Perfume,88,Pick Me Up,/song/185084/,2015
山内惠介,89,スポットライト,/song/180151/,2015
B1A4,90,白いキセキ,/song/178429/,2015
氷川きよし,91,男花(シングルバージョン),,2015
氷川きよし,91,愛しのテキーロ,/song/194760/,2015
SUPER JUNIOR,92,MAMACITA -AYAYA-,,2015
UVERworld,93,僕の言葉ではない これは僕達の言葉,/song/186856/,2015
春日未来(山崎はるか)・最上静香(田所あずさ)・伊吹翼(Machico),94,Dreaming!,/song/194742/,2015
CINDERELLA PROJECT,95,Star!!,/song/181076/,2015
Aqours,96,君のこころは輝いてるかい?,,2015
℃-ute,97,The Middle Management～女性中間管理職～,,2015
℃-ute,97,我武者LIFE,/song/183345/,2015
℃-ute,97,次の角を曲がれ,/song/183344/,2015
MAN WITH A MISSION,98,Seven Deadly Sins,/song/179761/,2015
MAN WITH A MISSION,99,Raise your flag,/song/195395/,2015
INFINITE,100,24時間,/song/185049/,2015
AKB48,1,翼はいらない,/song/208875/,2016
AKB48,2,君はメロディー,/song/204068/,2016
AKB48,3,しあわせを分けなさい,,2016
AKB48,3,LOVE TRIP,/song/213918/,2016
AKB48,4,ハイテンション,/song/218886/,2016
乃木坂46,5,サヨナラの意味,/song/218128/,2016
乃木坂46,6,裸足でSummer,/song/211560/,2016
嵐,7,I seek,/song/208178/,2016
嵐,7,Daylight,/song/208177/,2016
乃木坂46,8,ハルジオンが咲く頃,/song/204799/,2016
嵐,9,復活LOVE,/song/203265/,2016
嵐,10,Power of the Paradise,,2016
欅坂46,11,二人セゾン,/song/219728/,2016
SMAP,12,世界に一つだけの花,/song/15894/,2016
欅坂46,13,世界には愛しかない,/song/212668/,2016
欅坂46,14,サイレントマジョリティー,/song/205640/,2016
SKE48,15,チキンLINE,/song/205389/,2016
NMB48,16,僕はいない,/song/212320/,2016
HKT48,17,最高かよ,/song/214167/,2016
SKE48,18,金の愛、銀の愛,/song/213002/,2016
Hey!Say!JUMP,19,真剣SUNSHINE,/song/207808/,2016
HKT48,20,74億分の1の君へ,/song/206315/,2016
関ジャニ∞,21,罪と夏,/song/210761/,2016
NMB48,22,甘噛み姫,/song/207218/,2016
Kis-My-Ft2,23,Sha la la☆Summer Time,/song/213352/,2016
Hey!Say!JUMP,24,Fantastic Time,/song/217535/,2016
Kis-My-Ft2,25,Gravity,/song/204692/,2016
関ジャニ∞,26,NOROSHI,/song/220377/,2016
Hi-STANDARD,27,ANOTHER STARTING LINE,/song/217640/,2016
BOYS AND MEN,28,YAMATO☆Dancing,/song/213426/,2016
KAT-TUN,29,UNLOCK,/song/203772/,2016
KinKi Kids,30,薔薇と太陽,/song/211483/,2016
Sexy Zone,31,カラフル Eyes,/song/199382/,2016
星野源,32,恋,/song/216304/,2016
KinKi Kids,33,道は手ずから夢の花,/song/218132/,2016
AKB48,34,唇にBe My Baby,/song/198806/,2016
関ジャニ∞,35,パノラマ,/song/216685/,2016
NEWS,36,恋を知らない君へ,/song/211151/,2016
三代目 J Soul Brothers from EXILE TRIBE,37,Welcome to TOKYO,/song/217879/,2016
NEWS,38,ヒカリノシズク,/song/200908/,2016
NEWS,38,Touch,/song/200907/,2016
モーニング娘。'15,39,冷たい風と片思い,/song/199535/,2016
モーニング娘。'15,39,ENDLESS SKY,/song/199534/,2016
モーニング娘。'15,39,One and Only,/song/199533/,2016
KAT-TUN,40,TRAGEDY,/song/202397/,2016
EXO,41,Coming Over,/song/220705/,2016
氷川きよし,42,みれん心,/song/201972/,2016
ジャニーズWEST,43,人生は素晴らしい,/song/211925/,2016
μ’s,44,MOMENT RING,,2016
防弾少年団,45,RUN-Japanese Ver.-,,2016
Sexy Zone,46,よびすて,/song/216897/,2016
ジャニーズWEST,47,逆転Winner,/song/206751/,2016
桑田佳祐,48,ヨシ子さん,/song/210307/,2016
V6,49,Beautiful World,/song/207988/,2016
THE YELLOW MONKEY,50,砂の塔,/song/217073/,2016
稲葉浩志,51,羽,/song/200407/,2016
モーニング娘。'16,52,泡沫サタデーナイト！,/song/207767/,2016
モーニング娘。'16,52,The Vision,/song/207766/,2016
モーニング娘。'16,52,Tokyoという片隅,/song/207765/,2016
イヤミ feat.おそ松×カラ松×チョロ松×一松×十四松×トド松,53,SIX SAME FACES ～今夜は最高!!!!!!～,/song/199466/,2016
EXILE,54,Joy-ride ～歓喜のドライブ～,,2016
Sexy Zone,57,勝利の日まで,/song/207322/,2016
モーニング娘。'16,58,セクシーキャットの演説,/song/219219/,2016
モーニング娘。'16,58,ムキダシで向き合って,/song/219218/,2016
モーニング娘。'16,58,そうじゃない,/song/219217/,2016
BOYS AND MEN,59,BOYMEN NINJA,/song/201884/,2016
GENERATIONS from EXILE TRIBE,60,涙,/song/210214/,2016
2PM,61,Promise(I’ll be)-Japanese ver.-,,2016
ACE OF SPADES×PKCZ(R)feat.登坂広臣,62,TIME FLIES,,2016
Flower,63,瞳の奥の銀河,/song/199087/,2016
桑田佳祐,64,君への手紙,/song/218742/,2016
EXILE THE SECOND,65,YEAH!! YEAH!! YEAH!!,/song/210739/,2016
山内惠介,66,流転の波止場,/song/204825/,2016
GENERATIONS from EXILE TRIBE,68,PIERROT,/song/217894/,2016
Aqours,69,恋になりたいAQUARIUM,/song/207336/,2016
"BiBi～絢瀬絵里(南條愛乃),西木野真姫(Pile),矢澤にこ(徳井青空)from μ’s～",70,錯覚CROSSROADS,,2016
藤原さくら,71,Soup,/song/207371/,2016
SEKAI NO OWARI,72,Hey Ho,/song/216101/,2016
VOICE by トト子 feat.おそ松×カラ松×チョロ松×一松×十四松×トド松,73,SIX SHAME FACES ～今夜も最高!!!!!!～,/song/204726/,2016
Aqours,74,青空Jumping Heart,/song/211449/,2016
安室奈美恵,75,Hero,/song/211512/,2016
E-girls,76,Pink Champagne,/song/211652/,2016
SHINee,77,君のせいで,/song/207385/,2016
水森かおり,78,越後水原,/song/205293/,2016
E-girls,79,E.G.summer RIDER,,2016
三山ひろし,80,四万十川,/song/201746/,2016
Flower,81,やさしさで溢れるように,/song/207959/,2016
"lily white～園田海未(三森すずこ),星空凛(飯田里穂),東條希(楠田亜衣奈)from μ’s～",82,思い出以上になりたくて,,2016
